Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB
1960.0,873.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0
1961.0,772.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0
1962.0,799.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0
1963.0,690.0,0.0,0.0,0.0,993.0,0,0.0,0.0,0.0,0.0
1964.0,664.0,0.0,0.0,0.0,1090.0,0,0.0,0.0,0.0,0.0
1965.0,714.0,0.0,0.0,0.0,1208.0,0,0.0,0.0,0.0,0.0
1966.0,840.0,0.0,0.0,0.0,1435.0,0,0.0,0.0,0.0,0.0
1967.0,815.0,0.0,0.0,0.0,1505.0,0,0.0,0.0,0.0,0.0
1968.0,790.0,0.0,0.0,0.0,1628.0,0,0.0,0.0,0.0,0.0
1969.0,904.0,0.0,0.0,0.0,1798.0,0,0.0,0.0,0.0,0.0
1970.0,786.0,0.0,0.0,0.0,1980.0,0,0.0,0.0,0.0,0.0
1971.0,742.0,0.0,0.0,0.0,2122.0,0,0.0,0.0,0.0,0.0
1972.0,942.0,169.0,0.0,0.0,2294.0,0,0.0,0.0,0.0,0.0
1973.0,1059.0,1598.0,0.0,0.0,2483.0,0,0.0,0.0,0.0,0.0
1974.0,991.0,2483.0,0.0,0.0,2577.0,0,0.0,0.0,0.0,0.0
1975.0,938.0,3561.0,0.0,0.0,2807.0,0,0.0,0.0,0.0,0.0
1976.0,1090.0,3260.0,0.0,0.0,3222.0,0,0.0,0.0,0.0,0.0
1977.0,958.0,3538.0,0.0,0.0,3347.0,0,0.0,0.0,0.0,0.0
1978.0,874.0,3241.0,0.0,0.0,3942.0,0,0.0,0.0,0.0,0.0
1979.0,930.0,3449.0,0.0,0.0,4399.0,0,0.0,0.0,0.0,0.0
1980.0,813.0,2979.0,0.0,0.0,4856.0,0,0.0,0.0,0.0,0.0
1981.0,1003.0,3569.0,0.0,0.0,5436.0,0,0.0,0.0,0.0,0.0
1982.0,846.0,4174.0,0.0,0.0,5755.0,0,0.0,0.0,0.0,0.0
1983.0,1006.0,2870.0,0.0,0.0,6269.0,0,0.0,0.0,0.0,0.0
1984.0,949.0,3336.0,0.0,0.0,6895.0,0,0.0,0.0,0.0,0.0
1985.0,922.0,2999.0,0.0,0.0,7524.0,0,0.0,0.0,0.0,0.0
1986.0,1044.0,2058.0,0.0,0.0,8169.0,0,0.0,0.0,0.0,0.0
1987.0,995.0,3536.0,0.0,0.0,9157.0,0,0.0,0.0,0.0,0.0
1988.0,879.0,4114.0,0.0,0.0,10259.0,0,0.0,0.0,0.0,0.0
1989.0,1047.0,3607.0,0.0,0.0,11120.0,0,0.0,0.0,0.0,0.0
1990.0,1365.0,3616.0,0.0,0.0,11674.0,0,0.0,0.0,0.0,0.0
1991.0,1053.0,4108.0,0.0,0.0,11733.0,0,0.0,0.0,0.0,0.0
1992.0,921.0,3735.0,0.0,0.0,12538.0,0,0.0,0.0,0.0,0.0
1993.0,981.0,3372.0,0.0,0.0,13027.0,0,0.0,0.0,0.0,0.0
1994.0,1039.0,4316.0,0.0,0.0,13689.0,0,0.0,0.0,0.0,0.0
1995.0,973.0,3859.0,0.0,0.0,13891.0,0,0.0,0.0,0.0,0.0
1996.0,1231.0,3799.0,0.0,0.0,14672.0,0,0.0,0.0,0.0,0.0
1997.0,1067.0,4267.0,0.0,0.0,15521.0,0,0.0,0.0,0.0,0.0
1998.0,1194.0,3358.0,0.0,0.0,16143.0,0,0.0,0.0,0.0,0.0
1999.0,1196.0,4059.0,0.0,14.0,17218.0,0,0.0,0.0,0.0,0.0
2000.0,1221.0,4548.0,0.0,12.0,18391.0,0,0.0,0.0,0.0,0.0
2001.0,884.0,4171.0,0.0,12.0,19368.0,0,0.0,0.0,0.0,0.0
2002.0,1115.0,3963.0,0.0,10.0,20250.0,0,0.0,0.0,0.0,0.0
2003.0,1154.0,4444.0,0.0,11.0,21362.0,0,0.0,0.0,0.0,0.0
2004.0,1187.0,3858.0,0.0,11.0,22664.0,0,0.0,0.0,0.0,0.0
2005.0,1211.0,4072.0,0.0,11.0,23539.0,0,0.0,0.0,0.0,0.0
2006.0,1519.0,5107.0,0.0,11.0,24319.0,0,0.0,0.0,0.0,0.0
2007.0,647.0,4704.0,0.0,11.0,24848.0,0,0.0,0.0,0.0,0.0
2008.0,1493.0,4895.0,0.0,10.0,25467.0,0,0.0,0.0,0.0,0.0
2009.0,1486.0,5361.0,0.0,12.0,25527.0,0,0.0,0.0,0.0,0.0
2010.0,1347.0,4782.0,0.0,14.0,26633.0,0,,,,
2011.0,1425.0,4907.0,2.0,33.0,27676.0,0,,,,
2012.0,1109.0,4989.0,5.0,107.0,28195.0,0,,,,
2013.0,1286.0,4846.0,17.0,236.0,28599.0,0,,,,
2014.0,1175.0,5061.0,24.0,311.0,29259.0,0,,,,
