Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB
1960.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,179775.7687,299703.4
1961.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,179843.51893,317190.4
1962.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,177475.38765999998,323135.4
1963.0,0.0,0.0,0.0,0.0,4425.0,0,0.0,0.0,184287.93432,339990.2
1964.0,0.0,0.0,0.0,0.0,4524.0,0,0.0,0.0,189089.86249,329306.6
1965.0,0.0,0.0,0.0,0.0,4925.0,0,0.0,0.0,173883.58291,325861.4
1966.0,0.0,0.0,0.0,0.0,5319.0,0,0.0,0.0,163280.15004,320316.6
1967.0,0.0,0.0,0.0,0.0,5652.0,0,0.0,0.0,145399.29966,331452.6
1968.0,0.0,0.0,0.0,0.0,6267.0,0,0.0,0.0,140765.18360999998,340506.4
1969.0,0.0,0.0,0.0,0.0,6801.0,0,0.0,0.0,136786.68137,372841.4
1970.0,0.0,0.0,0.0,0.0,7253.0,0,0.0,0.0,131363.53567,377690.2
1971.0,0.0,0.0,0.0,0.0,7923.0,0,0.0,0.0,123990.64662,371582.8
1972.0,0.0,0.0,0.0,0.0,9183.0,0,0.0,0.0,108502.49205999999,354380.0
1973.0,0.0,0.0,0.0,0.0,10557.0,0,0.0,0.0,103621.47688,325391.6
1974.0,0.0,0.0,0.0,0.0,11281.0,0,0.0,0.0,81899.35467999999,294518.2
1975.0,0.0,0.0,0.0,0.0,12292.0,0,0.0,0.0,76977.37513,270361.2
1976.0,0.0,0.0,0.0,0.0,14552.0,0,0.0,0.0,73237.91643,267217.6
1977.0,0.0,0.0,0.0,0.0,15957.0,0,0.0,0.0,85660.03586,249527.6
1978.0,0.0,0.0,0.0,0.0,17758.0,0,0.0,0.0,109595.9957,243739.2
1979.0,0.0,0.0,0.0,0.0,20011.0,0,0.0,0.0,149603.35725,216496.6
1980.0,0.0,0.0,0.0,0.0,21353.0,0,0.0,0.0,180992.99657000002,208481.0
1981.0,0.0,0.0,0.0,0.0,24023.0,0,0.0,0.0,187304.39586,198383.2
1982.0,0.0,0.0,0.0,0.0,24614.0,0,0.0,0.0,173413.89875,191672.6
1983.0,0.0,0.0,0.0,0.0,25967.0,0,0.0,0.0,156361.80476,182439.0
1984.0,0.0,165.0,0.0,0.0,28744.0,0,0.0,0.0,163679.54220999999,190100.8
1985.0,0.0,4332.0,0.0,0.0,30138.0,0,0.0,0.0,148988.6195,177717.8
1986.0,0.0,4087.0,0.0,0.0,30996.0,0,0.0,0.0,145121.76398,173982.6
1987.0,0.0,7717.0,0.0,0.0,33531.0,0,0.0,0.0,142979.11582,162997.4
1988.0,0.0,9582.0,0.0,0.0,35534.0,0,0.0,0.0,127575.11868,159807.4
1989.0,0.0,7826.0,0.0,0.0,37208.0,0,0.0,0.0,106366.25228,158937.4
1990.0,0.0,7422.0,0.0,0.0,38757.0,0,0.0,0.0,98505.7812,156797.2
1991.0,0.0,9133.0,0.0,0.0,40862.0,0,0.0,0.0,112041.38777999999,156919.0
1992.0,0.0,8174.0,0.0,0.0,44012.0,0,0.0,0.0,96688.29821000001,146055.6
1993.0,0.0,7904.0,0.0,0.0,47340.0,0,0.0,0.0,83212.93553,131155.4
1994.0,0.0,9615.0,0.0,0.0,51602.0,0,0.0,0.0,66249.19034,116719.2
1995.0,0.0,8013.0,0.0,0.0,54984.0,0,0.0,0.0,98641.22816,115478.0
1996.0,0.0,9225.0,0.0,0.0,57460.0,0,0.0,0.0,106915.85497,113152.2
1997.0,0.0,10813.0,0.0,0.0,59875.0,0,0.0,0.0,111421.24780999999,122014.6
1998.0,0.0,9191.0,0.0,0.0,61112.0,0,0.0,0.0,113812.43299000002,127779.8
1999.0,0.0,8428.0,0.0,0.0,63993.0,202,0.0,0.0,123614.53027,104115.8
2000.0,0.0,10695.0,0.0,0.0,65937.0,10160,0.0,0.0,109480.52515999999,115095.2
2001.0,0.0,9924.0,0.0,0.0,67445.0,6804,0.0,0.0,136219.52511,113262.4
2002.0,0.0,10059.0,0.0,0.0,69231.0,25965,0.0,0.0,144013.72497,104487.0
2003.0,0.0,10902.0,0.0,0.0,73814.0,37626,0.0,0.0,157902.79961,96239.4
2004.0,0.0,10233.0,0.0,0.0,77778.0,36618,0.0,0.0,87941.2028,99487.4
2005.0,0.0,10078.0,0.0,0.0,81678.0,36231,0.0,0.0,78340.30036000001,102631.0
2006.0,0.0,10419.0,0.0,0.0,86291.0,38843,0.0,0.0,85442.67985,100664.8
2007.0,0.0,9359.0,0.0,0.0,91422.0,36159,0.0,0.0,96145.79234,118296.8
2008.0,0.0,9397.0,0.0,0.0,97134.0,28806,618.7975,105.53669,115552.99519000002,128191.6
2009.0,0.0,10999.0,0.0,0.0,93669.0,35108,7485.0016,1284.56172,117635.73685999999,134745.6
2010.0,0.0,9643.0,0.0,0.0,95810.0,0,,,,
2011.0,0.0,10337.0,0.0,0.0,96968.0,0,,,,
2012.0,0.0,7296.0,0.0,0.0,101351.0,0,,,,
2013.0,0.0,10865.0,0.0,0.0,102726.0,0,,,,
2014.0,0.0,10252.0,0.0,0.0,103828.0,0,,,,
